age,gender,yearDriving,drivingFrequency,temp_length,temp_decisiontime,temp_decision_made,temp_correct_decision,temp_danger,temp_difficulty,CarPlacedLeft,CarPlacedRight,numS,sAmpMean,sAmpStd,sAmpMax,numF,fMean,fStd,fMax,backMirror,leftMirror,rightMirror,road,sky,pupilChange,pupilMean,pupilStd,Y
25,1,19,0,3,2.45434,2,2,84,71,1,1,10,261.898087134906,212.313325732087,627.21857434231,10,263.2,44.3190453166331,312,5,0,1,4,0,0.245245918838723,3.62740511361165,0.0567560786964649,0.182599115221932
25,1,19,0,12,2.04652,1,1,29,74,2,0,26,389.267563808847,383.126560965144,1286.47789331959,26,398.807692307692,277.984390818013,1134.5,12,2,0,10,2,0.547124788588439,3.72759127085937,0.211865542728785,0.244490071313466
25,1,19,0,3,2.29028,3,23,80,80,1,0,5,164.061525362172,219.865103233316,556.538248910171,5,562.3,451.268573024978,1320,0,0,0,5,0,0.363584234936191,3.58157821803133,0.107716587145181,0.277619404068486
25,1,19,0,9,1.50601,2,2,85,60,0,1,25,286.67153658378,276.163805770036,1047.80552704211,25,322.62,174.030066846699,682,11,1,0,13,0,0.504015794042449,3.61278612002022,0.196595165853622,0.0750588895834171
25,1,19,0,1,1.42063,4,4,95,65,1,1,1,272.851206042648,234.233407915408,644.623557159055,1,1031,0,1031,0,0,0,1,0,0.345726869562291,3.48805537883682,0.135274796001698,0.247937127529037
25,1,19,0,6,1.21698,3,3,75,98,1,0,9,225.399590014766,208.765264678591,598.624759344282,9,442.222222222222,307.651904665719,1129,5,0,0,4,0,0.629430048789359,3.46116930267438,0.166653621965382,0.350344707661102
25,1,19,0,9,1.47409,1,1,5,68,1,0,21,209.576333105464,199.280135129348,650.894941599641,21,394.357142857143,274.016885558953,1252,10,0,2,9,0,0.417310242498426,3.58740010278359,0.165977219681216,0.161069075129847
25,1,19,0,1,1.37346,3,3,91,76,1,0,3,262.180677743931,173.607728303206,375.53174632779,3,226.166666666667,55.9493818851767,267.5,1,0,0,2,0,0.268285249481721,3.39800275829333,0.105361695648574,0.301762369335632
25,1,19,0,3,1.40579,1,1,18,83,0,1,9,237.23480285937,188.861469505589,556.415548398856,9,304,112.199598929764,490.5,4,0,0,5,0,0.35727996770921,3.52421973922592,0.119053663500503,0.155846717398524
24,1,19,3,1,1.98585,2,2,51,50,2,1,1,273.627714999501,234.44767072318,646.326569815277,1,1031,0,1031,0,0,0,1,0,0.342824879838283,3.11413249920265,0.125782457977361,0.577739480457173
24,1,19,3,9,3.66927,1,2,40,59,0,1,1,62.0393826532793,0,62.0393826532793,1,213,0,213,0,0,0,1,0,0.399713610063966,3.49497985345929,0.232671626081538,0.103584284395042
24,1,19,3,3,1.98585,2,2,59,60,0,1,1,273.934145227225,234.737622013311,646.831729740174,1,3035,0,3035,0,0,0,1,0,0.201133015354193,3.20915656475604,0.0780516445329401,0.348471687810985
24,1,19,3,6,2.61256,1,2,60,50,1,0,1,274.162494914956,234.943295025984,646.899930437467,1,6029,0,6029,0,1,0,0,0,0.0398810664395719,3.70917111604313,0.0194454842130099,0.305263345507518
24,1,19,3,12,2.0181,2,2,69,79,0,0,2,128.852575428063,22.217169286628,144.562486489407,2,2935,3667.05576723344,5528,0,0,0,2,0,0.100148880905627,3.78662017719618,0.0740120929032726,0.26506973266158
24,1,19,3,9,2.51225,3,3,90,70,1,0,1,274.341117179747,235.028965375841,647.17809179545,1,9036,0,9036,0,0,0,1,0,0.954335185740509,3.53247082850456,0.320278166401572,0.120736790537448
24,1,19,3,6,2.20785,1,1,39,79,0,0,1,274.251806047351,234.986130200913,647.039011116459,1,6032,0,6032,0,0,0,1,0,0.743631185760561,3.29635060085866,0.243047401133636,0.180077127675851
24,1,19,3,1,1.98886,2,23,99,99,0,0,1,274.341117179747,235.028965375841,647.17809179545,1,1033,0,1033,0,0,0,1,0,0.656637049438584,3.71829337423685,0.208150418268688,0.497587681507391
24,1,19,3,6,3.24359,2,2,89,89,0,0,1,274.500308693167,235.119170698992,647.290281607445,1,6028,0,6028,0,0,0,1,0,0.22565210539033,3.33778576260891,0.0775466765441523,0.196146172222427
24,1,19,3,3,3.13005,4,4,99,80,1,0,1,274.341117179747,235.209376022143,647.402471419441,1,3036,0,3036,0,0,0,1,0,0.0032332383738396,2.54604826011421,0.000625255065796806,0.316582313169111
24,1,19,3,3,1.70431,3,3,79,79,1,0,1,274.341117179747,235.209376022143,647.402471419441,1,3030,0,3030,0,0,0,1,0,0.0153929726522279,3.20991391110061,0.00689522305495723,0.286564238157162
24,1,19,3,3,2.06484,1,1,49,59,1,0,1,274.500308693167,235.30192775268,647.557284943018,1,3026,0,3026,0,0,0,1,0,0.407507232139204,3.28970917967448,0.225339717292479,0.21074727951208
24,1,19,3,12,2.08101,1,1,49,50,0,0,2,133.255626248775,97.3009950930288,202.057819695255,2,5062.75,6433.6110486258,9612,1,0,0,0,1,0.719443472609612,3.31207033650258,0.185939493204671,0.097056987764561
24,1,19,3,20,2.39461,1,1,50,64,0,0,6,55.444605078591,28.3927944741059,105.027945253488,6,2864.41666666667,1716.65775321311,5483,3,0,0,2,1,0.88579834400205,3.47855696709655,0.20263081010927,0.31303776544671
24,1,19,3,1,4.68476,1,1,69,99,0,0,1,274.341117179747,235.394479483218,647.712098466595,1,1029,0,1029,0,0,0,1,0,0.380672537535623,2.92845078927721,0.131004852390006,0.429561017550029
24,1,19,3,9,1.56568,1,1,60,68,0,1,2,133.728122890105,55.1276999028452,172.709293322623,2,977.25,457.144534037103,1300.5,2,0,0,0,0,0.828214994128945,3.7167957491545,0.256817195160124,0.133417910442745
24,1,19,3,6,1.987885,2,23,89,75,0,0,1,271.88696640332,0,271.88696640332,1,475,0,475,0,0,0,1,0,0.664188085921552,3.09226018307879,0.147145520024885,0.123534512748583
24,1,19,3,9,2.44192,4,4,77,79,1,0,1,274.251806047351,235.30192775268,647.557284943018,1,9028,0,9028,0,0,0,1,0,-0.179066604271561,3.35838665585144,0.116339085747931,0.375136794396727
24,1,19,3,1,3.8024,2,2,80,74,0,1,1,274.341117179747,235.394479483218,647.712098466595,1,1032,0,1032,0,0,0,1,0,0.548775611419376,2.91603881976517,0.197482621821558,0.328827595842324
24,1,19,3,3,2.53402,2,2,80,80,0,0,1,154.164303585493,0,154.164303585493,1,920,0,920,0,0,0,1,0,0.382132501390046,3.25425728470592,0.108256687978117,0.305572159163753
24,1,19,3,20,2.24516,1,1,48,49,0,0,1,274.659500206587,235.394479483218,647.712098466595,1,20032,0,20032,0,0,0,1,0,0.465986399287475,3.47083072953253,0.17822997738178,0.189412973422419
24,1,19,3,6,1.87786,1,1,45,64,0,0,1,108.95,0,108.95,1,5462.5,0,5462.5,0,0,0,0,1,0.744170931462441,3.36413055033898,0.260558302863564,0.127991810908934
24,1,19,3,6,1.52751,4,4,95,80,1,1,1,274.767067665093,235.508943303777,648.81376379013,1,6030,0,6030,0,0,0,1,0,0.0159783910249867,3.60117581803216,0.00851609196311682,0.202290429299603
24,1,19,3,12,1.45555,1,1,54,65,0,0,1,274.767067665093,235.508943303777,648.81376379013,1,12034,0,12034,0,0,0,1,0,-0.0278998775809987,3.5144450426636,0.0440885769193395,0.216422296556651
24,1,19,3,1,1.92888,3,3,84,82,1,0,1,274.8746351236,235.394479483218,647.712098466595,1,1023,0,1023,0,0,0,1,0,0.659922550606262,3.71672877719391,0.209065715692638,0.242872946000588
24,1,19,3,6,1.86036,4,3,80,79,0,0,1,274.960547722379,235.30192775268,648.81376379013,1,6033,0,6033,0,0,0,1,0,0.328180144928936,3.39784020815976,0.148597219133838,0.224656935054151
24,1,19,3,1,1.05235,4,4,94,75,0,0,1,275.046460321159,235.394479483218,649.915429113665,1,1028,0,1028,0,0,0,1,0,0.0938505669825953,3.2062133736883,0.023794727213461,0.464509517352693
24,1,19,3,9,1.79819,2,23,86,71,0,0,1,48.573346600785,0,48.573346600785,1,4992.5,0,4992.5,0,0,0,1,0,0.198230527979705,3.42977878400784,0.168943706027664,0.297070300366697
24,1,19,3,9,1.76594,1,1,58,71,0,0,1,275.950675296318,235.623407124336,650.165198238109,1,9031,0,9031,0,0,0,1,0,0.661273885795135,3.71672877719391,0.209676943091848,0.172670972875011
24,1,19,3,9,1.09273,2,2,74,76,0,0,1,276.132018427459,235.508943303777,650.040313675887,1,9035,0,9035,0,0,0,1,0,0.020460336311042,2.82486591622153,0.00114294517844066,0.212513101755551
24,1,19,3,1,2.91437,1,1,65,84,0,0,1,276.3133615586,235.623407124336,650.165198238109,1,1036,0,1036,0,0,0,1,0,-0.0694295245692227,2.69606345200992,0.0158926488990605,0.406132753891265
24,1,19,3,3,3.09982,4,23,82,77,0,0,1,276.132018427459,235.508943303777,650.040313675887,1,3030,0,3030,0,0,0,1,0,0.0778780835955142,3.08061292054198,0.0342873450338778,0.172015583402805
24,1,19,3,3,1.83546,1,1,51,63,0,0,1,275.950675296318,235.623407124336,650.165198238109,1,3023,0,3023,0,0,0,1,0,0.155999432469474,3.15987757910276,0.11815569602923,0.248567207051679
23,2,20,0,3,1.96793,2,2,51,39,0,0,8,193.023741237215,190.11111038785,563.791453021416,8,296.3125,109.011119190397,553.5,1,0,0,7,0,0.868462099617074,4.27955743521711,0.336466957029461,0.414051880934828
23,2,20,0,1,3.77646,1,2,40,50,0,1,4,266.442790908084,186.39507923802,453.82821089042,4,197,76.2637965660422,309.5,0,0,0,3,1,0.410379374040765,3.88123410065659,0.166556595289408,0.5075641623461
23,2,20,0,6,2.7613,3,2,65,30,1,0,15,259.849761773248,222.378687971634,664.90216197573,15,369.433333333333,175.190698818119,738,0,1,0,13,1,1.01641263004515,4.49168559329043,0.260930691411054,0.512598146906959
23,2,20,0,12,1.974605,2,2,40,45,1,0,25,202.085756919722,291.030656944317,1347.79472194396,25,414.92,201.195058753108,1157,1,1,0,23,0,1.31960480324092,4.60101822044656,0.296493469788989,0.605420500556833
23,2,20,0,9,2.9135,1,2,40,60,1,0,28,362.062311749459,354.081218188701,1167.65531300979,28,294.625,194.128185266372,969,4,7,0,17,0,1.16921701702032,4.49382615701463,0.301460777926026,0.401684103797979
23,2,20,0,3,2.47455,2,2,40,49,0,0,10,178.20056148163,183.396304753855,501.179142123852,10,247.45,150.456610578155,633.5,2,0,0,8,0,0.977242488901145,4.1871338566604,0.338440129562393,0.334555160289169
23,2,20,0,6,4.14297,4,4,65,50,1,1,21,353.206471391489,268.930663453486,1115.3060252684,21,252.357142857143,168.613844542578,750.5,6,2,0,13,0,0.674874950166175,4.47988852188308,0.286523439833495,0.534740463992509
23,2,20,0,9,3.20988,1,1,45,50,1,0,30,280.341306133136,271.373511830099,767.186921486544,30,272.066666666667,155.155080002476,820,3,0,6,21,0,1.29589820575501,4.60792648905542,0.367340252539247,0.451411207022761
23,2,20,0,9,2.47448,4,23,60,64,1,0,21,304.96376190506,271.058903646328,840.255772071814,21,358.47619047619,199.650787388284,791.5,1,3,1,16,0,1.14250890941286,4.45898163551643,0.274873155994426,0.324464763087646
23,2,20,0,20,4.20723,2,1,44,50,0,1,55,286.672108164675,297.943205409671,1204.17635024941,55,318.854545454545,217.718210519743,1065.5,13,8,3,30,1,1.22143363568139,4.67141172364815,0.294966081537663,0.432184589546389
23,2,20,0,1,1.96793,2,3,55,70,1,0,4,313.306515529643,234.303369449875,652.127050504731,4,224.625,113.308116067061,316.5,0,0,0,3,1,0.510691206014732,3.90029888528985,0.18909585791873,0.496587433977555
23,2,20,0,3,3.4015,1,1,49,59,0,0,10,321.224796964287,200.148193888797,630.090439936998,10,252.9,69.2310142445807,348,1,0,1,8,0,0.484470414406532,4.22783531859135,0.131961597668233,0.489490815603701
23,2,20,0,6,1.92596,1,1,44,50,1,0,19,264.630000572761,291.445747585335,884.635529469623,19,279.973684210526,94.8402858734694,446.5,8,0,2,9,0,0.66011715085319,4.14917844122251,0.200905022466208,0.288728312615232
23,2,20,0,9,2.12957,2,2,70,55,0,0,20,331.720885823514,332.705548311611,1047.7556967156,20,412.3,264.996345555735,1259,7,2,0,10,1,1.09699148190748,4.29666801250451,0.271768226275015,0.224061855448628
23,2,20,0,3,1.49643,3,23,69,69,1,0,5,139.584719953785,136.908673235606,374.825321918649,5,334.3,141.847012658004,523,0,0,0,5,0,0.951140386359736,4.10810291222444,0.240562965481292,0.39136520592611
23,2,20,0,1,1.60386,4,4,65,45,1,1,3,191.990099087918,118.824919643639,321.407257229827,3,216.833333333333,104.65459059847,293,0,0,0,3,0,0.561504972609048,3.98712919153772,0.22095161450109,0.483378139430648
23,2,20,0,12,2.97824,1,1,49,60,1,0,26,165.163507912916,212.26541800316,743.754443684204,26,427.442307692308,217.310438171896,876.5,2,1,0,23,0,0.85210884612947,4.41249714209588,0.254843860340255,0.274807514010827
23,2,20,0,1,2.85232,3,1,60,70,1,0,3,325.709598311095,234.531949000637,480.78997753697,3,192.333333333333,137.860738911894,319,0,0,0,3,0,0.494893857642088,3.71534858729101,0.199614853394511,0.428742881815874
23,2,20,0,6,2.18453,4,3,75,40,1,0,13,247.432528817133,229.332443366588,668.554085321449,13,389.384615384615,356.54582184752,1461.5,6,0,0,7,0,0.718795721541898,4.13188692588668,0.187078035579767,0.193764906293737
23,2,20,0,1,1.9887,4,2,50,55,0,1,4,433.275719496881,238.117372023294,598.77379910948,4,211.375,73.6697303284508,310.5,0,0,0,4,0,0.745391788920518,3.99819330178896,0.245834916181242,0.498956513483197
23,2,20,0,9,1.04561,4,4,70,45,1,0,19,292.351726786953,262.343870134542,762.99164477732,19,310.131578947368,186.585982719411,668.5,1,2,1,15,0,1.2687595521304,4.37486619007171,0.250121424530435,0.283467246039749
23,2,20,0,20,2.38499,3,1,45,55,1,0,50,248.83172720508,233.966146134166,878.046879443233,50,371.39,290.305315880663,1576.5,20,0,0,30,0,0.859727107599233,4.49689201670235,0.243708255928144,0.242830080913906
23,2,20,0,9,1.48224,4,3,75,60,1,0,22,320.676473754491,257.30716815552,829.029458161771,22,349.681818181818,239.043806777004,1010,6,0,1,15,0,0.94103618560845,4.26950519392481,0.247620156163009,0.427038924988938
23,2,20,0,6,2.42585,1,23,34,55,0,0,19,190.550105494423,158.945131399643,508.756191608515,19,289.815789473684,126.679627684073,576,11,0,0,8,0,0.856456534027092,4.10581684734965,0.196930869398507,0.134171237968593
23,2,20,0,6,2.68389,1,1,35,64,0,0,19,251.441824100721,279.655263252329,1064.7050495325,19,289.947368421053,158.508928484665,794,11,2,0,6,0,0.689169877384676,4.09519829713534,0.206178315561586,0.19801142134317
23,2,20,0,6,1.96646,2,2,65,70,0,0,16,285.202585003424,296.338037339998,1092.24754176881,16,326.71875,256.601764656832,1166.5,6,1,0,9,0,0.668869238591139,4.07347398226016,0.18563835212613,0.333087437501108
23,2,20,0,3,4.09939,4,4,60,70,1,1,9,402.674692822606,224.087117780669,675.45401767996,9,280.222222222222,110.271571333887,519,2,1,0,6,0,0.766000500661258,4.0449533235818,0.221669601077899,0.31261279015993
23,2,20,0,1,4.04172,1,1,44,39,1,0,4,121.719308952697,143.984833474816,336.437040915533,4,173,74.0213933040082,240.5,0,0,0,4,0,0.412121779929746,3.56984185140847,0.186191145400603,0.311035543322446
23,2,20,0,3,3.95512,3,3,60,40,1,0,8,223.40938322078,283.22740671746,685.23703927911,8,312.25,286.737062231486,1000.5,0,2,0,6,0,0.500959182345201,3.94420862433555,0.226160850560949,0.368114737010178
23,2,20,0,3,2.37639,1,1,30,24,1,0,9,73.0757038448209,35.4833738676584,145.033832259925,9,291.444444444444,195.71430780037,785,0,0,0,9,0,0.580216234802187,4.0289330115917,0.246991723429878,0.25127324036525
23,2,20,0,1,2.68442,3,23,55,55,0,0,1,274.960547722379,235.733424852653,646.831729740174,1,1038,0,1038,0,0,0,1,0,0.475911368224071,3.77162584711316,0.163498513539849,0.409652627712143
23,2,20,0,9,2.09926,1,1,34,35,1,0,30,295.315767304097,297.785189244775,1103.71161201647,30,269.783333333333,196.688519874889,1003,6,1,2,20,1,0.87642130596786,4.19188422597964,0.250562687421648,0.228898514157297
23,2,20,0,12,1.67737,1,1,35,39,1,1,23,205.544022074594,239.871991644045,778.374339569336,23,497.673913043478,335.245554803953,1285,1,0,2,20,0,0.88233406291469,4.18886633642374,0.190717499195597,0.185895775802268
26,1,19,2,1,1.950205,2,2,52,50,0,1,2,60.2308699516673,27.7005344665163,79.8181057154327,2,485,169.705627484771,605,0,0,0,2,0,0.157041552902113,3.54391678798863,0.0751139677204157,0.507139015413173
26,1,19,2,12,1.94983,2,2,59,77,1,0,28,294.696280210472,243.003099015684,786.54905123584,28,390.25,350.748208200064,1783,8,0,1,19,0,0.804284845389846,4.27257765506003,0.265044123793251,0.392502068398058
26,1,19,2,6,2.54336,3,2,70,72,1,0,8,112.607064237551,93.2600398045315,332.825389656498,8,706.6875,559.267246205757,1731.5,2,0,0,5,1,0.633456705384351,3.9186108143026,0.194039946447604,0.430440116763466
26,1,19,2,9,1.950205,2,2,24,78,1,0,19,316.607472495075,248.819359827045,1005.75983340955,19,409.815789473684,329.750124695719,1301.5,8,1,0,10,0,0.546502701088907,3.89385367475921,0.229226495936974,0.301203308561483
26,1,19,2,3,3.10516,1,2,37,69,1,0,5,134.510591886808,215.085503841671,519.185708586051,5,420.7,244.897580633211,760.5,0,0,0,5,0,0.255684321052434,3.57857584823732,0.141846893228983,0.161836467833862
26,1,19,2,20,3.3568,2,1,13,44,1,1,31,246.750711318977,204.470166150708,590.088808994036,31,578.258064516129,555.813066161753,2497.5,16,0,0,14,1,0.581374024941046,4.2375294683213,0.185323726904599,0.0752523670190559
26,1,19,2,6,2.04561,4,4,99,80,1,0,6,197.268414608675,141.482289058863,411.334793690006,6,517.75,461.126419759267,1353.5,2,0,0,4,0,0.970633449060984,3.79140047480945,0.283760066479043,0.331458944679509
26,1,19,2,1,2.84461,1,1,0,44,1,0,3,165.795368003427,190.466106362556,385.640561274356,3,276.5,63.822018144211,342,1,0,0,2,0,0.138825258067615,3.47224823220128,0.0506262401543025,0.36212603788996
26,1,19,2,9,3.59859,1,1,50,63,1,0,17,299.957011449142,203.825571001054,654.977014863881,17,470.441176470588,414.291144696009,1878.5,7,0,1,9,0,0.534617466311641,3.7284937534829,0.189840406795257,0.234903011539422
26,1,19,2,1,2.80112,2,3,94,67,1,0,2,100.147106815041,81.5126768861969,157.785273393939,2,115.25,69.6500179468749,164.5,0,0,0,2,0,0.2776820098408,3.47479595854794,0.0865458437790031,0.370654006211856
26,1,19,2,1,2.12344,4,4,90,66,1,1,1,73.4147294485242,0,73.4147294485242,1,217.5,0,217.5,0,0,0,1,0,0.358782785533785,3.33336649785261,0.14664821781647,0.424093789802542
26,1,19,2,3,1.87202,4,23,69,64,1,0,7,190.972987460392,225.216488969751,535.353278219159,7,401.714285714286,335.39055059523,1053.5,1,0,0,5,1,0.344504217034188,3.52797104116209,0.098960663045566,0.148616747509973
26,1,19,2,12,2.95287,1,1,36,50,1,1,19,328.763910217509,282.592701892413,729.932025944882,19,578.552631578947,467.374014359213,2025,5,1,1,12,0,0.771004232622268,3.70623935288504,0.193166935171333,0.0913218021239279
26,1,19,2,9,2.725,2,23,72,72,0,1,15,246.045238878091,212.616506949105,640.658499124143,15,554.866666666667,541.258337668103,1800,4,0,0,11,0,0.935682217785051,3.72428864317585,0.262969969794781,0.316106187470682
26,1,19,2,6,2.5836,1,1,12,76,1,0,13,213.132123884604,243.814238285642,742.064783223136,13,433.730769230769,499.720322421478,1737.5,6,0,1,5,1,0.776108137363546,3.64765664278576,0.276843401908616,0.168728931974667
26,1,19,2,6,2.18437,3,3,79,62,1,0,10,190.567187389157,189.610500882983,546.654598444026,10,421.6,339.953411840832,1103.5,3,0,0,7,0,0.843417448172171,3.48408084299415,0.213608942468131,0.209724680805694
26,1,19,2,9,2.20308,2,2,77,62,0,0,8,134.589843974133,123.167372298341,413.334625334002,8,763.75,912.632025673937,2632.5,2,0,0,6,0,0.522925825506085,3.6070383504916,0.209623448767762,0.0950237248679803
26,1,19,2,3,2.44286,1,1,54,60,0,1,5,233.818099521672,201.470248535837,560.773726649172,5,552.2,590.187851450705,1528,1,0,0,4,0,0.173604449240606,3.41114191798808,0.0905959103771338,0.12513126805034
26,1,19,2,3,1.5984,2,2,78,69,0,1,6,150.955327898839,139.15518234958,330.655863398791,6,294.583333333333,122.32310356865,449,3,0,0,3,0,0.587513579659114,3.31835380691746,0.190518730880437,0.268948048679031
26,1,19,2,9,1.48686,3,3,75,72,1,0,15,243.099028045167,236.238696774565,638.956058739566,15,517.3,391.372803639409,1352.5,6,0,0,9,0,0.346780102021739,3.99324892525506,0.11824224094921,0.0753028986842948
26,1,19,2,3,2.38776,1,1,19,53,1,0,5,227.500976199913,195.790193281248,516.068466872372,5,440.5,296.642672250639,789.5,1,0,0,3,1,0.141930609740776,3.52950769474845,0.0904428558604375,0.187562899023326
26,1,19,2,6,2.60901,3,23,73,58,1,0,8,285.023961840788,219.528043087453,541.565088424282,8,649.3125,614.326107995001,1991.5,4,0,0,4,0,0.613137363421985,3.70474332315514,0.218411808609323,0.140576927189535
26,1,19,2,1,2.06567,2,2,93,70,0,1,1,273.549634459507,234.943295025984,645.889610587674,1,1036,0,1036,0,0,0,1,0,0.348945509000353,3.24429545080984,0.140697829135757,0.370094666473502
26,1,19,2,9,2.53399,4,4,80,68,1,1,16,264.935974244441,229.472078594671,772.970795049852,16,527.59375,508.571470518156,2058,3,1,0,11,1,0.305616967653408,3.69019222317157,0.179877762882811,0.265633977076543
26,1,19,2,1,2.47357,3,23,65,70,0,0,2,60.5578402152782,1.32795968375006,61.4968495128002,2,172.5,65.0538238691624,218.5,0,0,0,2,0,0.289658614455902,3.28752659845968,0.104207371732143,0.503873784506296
